code_iso;code_key
USA;USA-Louisiana-West-Feliciana
USA;USA-Louisiana-Winn
USA;USA-Maine-Androscoggin
USA;USA-Maine-Aroostook
USA;USA-Maine-Cumberland
USA;USA-Maine-Franklin
USA;USA-Maine-Hancock
USA;USA-Maine-Kennebec
USA;USA-Maine-Knox
USA;USA-Maine-Lincoln
USA;USA-Maine-Oxford
USA;USA-Maine-Penobscot
USA;USA-Maine-Piscataquis
USA;USA-Maine-Sagadahoc
USA;USA-Maine-Somerset
USA;USA-Maine-Waldo
USA;USA-Maine-Washington
USA;USA-Maine-York
USA;USA-Maryland-Allegany
USA;USA-Maryland-Anne-Arundel
USA;USA-Maryland-Baltimore
USA;USA-Maryland-Baltimore-City
USA;USA-Maryland-Calvert
USA;USA-Maryland-Caroline
USA;USA-Maryland-Carroll
USA;USA-Maryland-Cecil
USA;USA-Maryland-Charles
USA;USA-Maryland-Dorchester
USA;USA-Maryland-Frederick
USA;USA-Maryland-Garrett
USA;USA-Maryland-Harford
USA;USA-Maryland-Howard
USA;USA-Maryland-Kent
USA;USA-Maryland-Montgomery
USA;USA-Maryland-Prince-George's
USA;USA-Maryland-Queen-Anne's
USA;USA-Maryland-Somerset
USA;USA-Maryland-St.-Mary's
USA;USA-Maryland-Talbot
USA;USA-Maryland-Washington
USA;USA-Maryland-Wicomico
USA;USA-Maryland-Worcester
USA;USA-Massachusetts-Barnstable
USA;USA-Massachusetts-Berkshire
USA;USA-Massachusetts-Bristol
USA;USA-Massachusetts-Dukes-and-Nantucket
USA;USA-Massachusetts-Essex
USA;USA-Massachusetts-Franklin
USA;USA-Massachusetts-Hampden
USA;USA-Massachusetts-Hampshire
USA;USA-Massachusetts-Middlesex
USA;USA-Massachusetts-Norfolk
USA;USA-Massachusetts-Plymouth
USA;USA-Massachusetts-Suffolk
USA;USA-Massachusetts-Worcester
USA;USA-Michigan-Alcona
USA;USA-Michigan-Alger
USA;USA-Michigan-Allegan
USA;USA-Michigan-Alpena
USA;USA-Michigan-Antrim
USA;USA-Michigan-Arenac
USA;USA-Michigan-Baraga
USA;USA-Michigan-Barry
USA;USA-Michigan-Bay
USA;USA-Michigan-Benzie
USA;USA-Michigan-Berrien
USA;USA-Michigan-Branch
USA;USA-Michigan-Calhoun
USA;USA-Michigan-Cass
USA;USA-Michigan-Charlevoix
USA;USA-Michigan-Cheboygan
USA;USA-Michigan-Chippewa
USA;USA-Michigan-Clare
USA;USA-Michigan-Clinton
USA;USA-Michigan-Crawford
USA;USA-Michigan-Delta
USA;USA-Michigan-Dickinson
USA;USA-Michigan-Eaton
USA;USA-Michigan-Emmet
USA;USA-Michigan-Genesee
USA;USA-Michigan-Gladwin
USA;USA-Michigan-Gogebic
USA;USA-Michigan-Grand-Traverse
USA;USA-Michigan-Gratiot
USA;USA-Michigan-Hillsdale
USA;USA-Michigan-Houghton
USA;USA-Michigan-Huron
USA;USA-Michigan-Ingham
USA;USA-Michigan-Ionia
USA;USA-Michigan-Iosco
USA;USA-Michigan-Iron
USA;USA-Michigan-Isabella
USA;USA-Michigan-Jackson
USA;USA-Michigan-Kalamazoo
USA;USA-Michigan-Kalkaska
USA;USA-Michigan-Kent
USA;USA-Michigan-Keweenaw
USA;USA-Michigan-Lake
USA;USA-Michigan-Lapeer
USA;USA-Michigan-Leelanau
USA;USA-Michigan-Lenawee
USA;USA-Michigan-Livingston
USA;USA-Michigan-Luce
USA;USA-Michigan-Mackinac
USA;USA-Michigan-Macomb
USA;USA-Michigan-Manistee
USA;USA-Michigan-Marquette
USA;USA-Michigan-Mason
USA;USA-Michigan-Mecosta
USA;USA-Michigan-Menominee
USA;USA-Michigan-Midland
USA;USA-Michigan-Missaukee
USA;USA-Michigan-Monroe
USA;USA-Michigan-Montcalm
USA;USA-Michigan-Montmorency
USA;USA-Michigan-Muskegon
USA;USA-Michigan-Newaygo
USA;USA-Michigan-Oakland
USA;USA-Michigan-Oceana
USA;USA-Michigan-Ogemaw
USA;USA-Michigan-Ontonagon
USA;USA-Michigan-Osceola
USA;USA-Michigan-Oscoda
USA;USA-Michigan-Otsego
USA;USA-Michigan-Ottawa
USA;USA-Michigan-Presque-Isle
USA;USA-Michigan-Roscommon
USA;USA-Michigan-Saginaw
USA;USA-Michigan-Sanilac
USA;USA-Michigan-Schoolcraft
USA;USA-Michigan-Shiawassee
USA;USA-Michigan-St.-Clair
USA;USA-Michigan-St.-Joseph
USA;USA-Michigan-Tuscola
USA;USA-Michigan-Van-Buren
USA;USA-Michigan-Washtenaw
USA;USA-Michigan-Wayne
USA;USA-Michigan-Wexford
USA;USA-Minnesota-Aitkin
USA;USA-Minnesota-Anoka
USA;USA-Minnesota-Becker
USA;USA-Minnesota-Beltrami
USA;USA-Minnesota-Benton
USA;USA-Minnesota-Big-Stone
USA;USA-Minnesota-Blue-Earth
USA;USA-Minnesota-Brown
USA;USA-Minnesota-Carlton
USA;USA-Minnesota-Carver
USA;USA-Minnesota-Cass
USA;USA-Minnesota-Chippewa
USA;USA-Minnesota-Chisago
USA;USA-Minnesota-Clay
USA;USA-Minnesota-Clearwater
USA;USA-Minnesota-Cook
USA;USA-Minnesota-Cottonwood
USA;USA-Minnesota-Crow-Wing
USA;USA-Minnesota-Dakota
USA;USA-Minnesota-Dodge
USA;USA-Minnesota-Douglas
USA;USA-Minnesota-Faribault
USA;USA-Minnesota-Fillmore
USA;USA-Minnesota-Freeborn
USA;USA-Minnesota-Goodhue
USA;USA-Minnesota-Grant
USA;USA-Minnesota-Hennepin
USA;USA-Minnesota-Houston
USA;USA-Minnesota-Hubbard
USA;USA-Minnesota-Isanti
USA;USA-Minnesota-Itasca
USA;USA-Minnesota-Jackson
USA;USA-Minnesota-Kanabec
USA;USA-Minnesota-Kandiyohi
USA;USA-Minnesota-Kittson
USA;USA-Minnesota-Koochiching
USA;USA-Minnesota-Lac-qui-Parle
USA;USA-Minnesota-Lake
USA;USA-Minnesota-Lake-of-the-Woods
USA;USA-Minnesota-Le-Sueur
USA;USA-Minnesota-Lincoln
USA;USA-Minnesota-Lyon
USA;USA-Minnesota-Mahnomen
USA;USA-Minnesota-Marshall
USA;USA-Minnesota-Martin
USA;USA-Minnesota-McLeod
USA;USA-Minnesota-Meeker
USA;USA-Minnesota-Mille-Lacs
USA;USA-Minnesota-Morrison
USA;USA-Minnesota-Mower
USA;USA-Minnesota-Murray
USA;USA-Minnesota-Nicollet
USA;USA-Minnesota-Nobles
USA;USA-Minnesota-Norman
USA;USA-Minnesota-Olmsted
USA;USA-Minnesota-Otter-Tail
USA;USA-Minnesota-Pennington
USA;USA-Minnesota-Pine
USA;USA-Minnesota-Pipestone
USA;USA-Minnesota-Polk
USA;USA-Minnesota-Pope
USA;USA-Minnesota-Ramsey
USA;USA-Minnesota-Red-Lake
USA;USA-Minnesota-Redwood
USA;USA-Minnesota-Renville
USA;USA-Minnesota-Rice
USA;USA-Minnesota-Rock
USA;USA-Minnesota-Roseau
USA;USA-Minnesota-Scott
USA;USA-Minnesota-Sherburne
USA;USA-Minnesota-Sibley
USA;USA-Minnesota-St.-Louis
USA;USA-Minnesota-Stearns
USA;USA-Minnesota-Steele
USA;USA-Minnesota-Stevens
USA;USA-Minnesota-Swift
USA;USA-Minnesota-Todd
USA;USA-Minnesota-Traverse
USA;USA-Minnesota-Wabasha
USA;USA-Minnesota-Wadena
USA;USA-Minnesota-Waseca
USA;USA-Minnesota-Washington
USA;USA-Minnesota-Watonwan
USA;USA-Minnesota-Wilkin
USA;USA-Minnesota-Winona
USA;USA-Minnesota-Wright
USA;USA-Minnesota-Yellow-Medicine
USA;USA-Mississippi-Adams
USA;USA-Mississippi-Alcorn
USA;USA-Mississippi-Amite
USA;USA-Mississippi-Attala
USA;USA-Mississippi-Benton
USA;USA-Mississippi-Bolivar
USA;USA-Mississippi-Calhoun
USA;USA-Mississippi-Carroll
USA;USA-Mississippi-Chickasaw
USA;USA-Mississippi-Choctaw
USA;USA-Mississippi-Claiborne
USA;USA-Mississippi-Clarke
USA;USA-Mississippi-Clay
USA;USA-Mississippi-Coahoma
USA;USA-Mississippi-Copiah
USA;USA-Mississippi-Covington
USA;USA-Mississippi-DeSoto
USA;USA-Mississippi-Forrest
USA;USA-Mississippi-Franklin
USA;USA-Mississippi-George
USA;USA-Mississippi-Greene
USA;USA-Mississippi-Grenada
USA;USA-Mississippi-Hancock
USA;USA-Mississippi-Harrison
USA;USA-Mississippi-Hinds
USA;USA-Mississippi-Holmes
USA;USA-Mississippi-Humphreys
USA;USA-Mississippi-Issaquena
USA;USA-Mississippi-Itawamba
USA;USA-Mississippi-Jackson
USA;USA-Mississippi-Jasper
USA;USA-Mississippi-Jefferson
USA;USA-Mississippi-Jefferson-Davis
USA;USA-Mississippi-Jones
USA;USA-Mississippi-Kemper
USA;USA-Mississippi-Lafayette
USA;USA-Mississippi-Lamar
USA;USA-Mississippi-Lauderdale
USA;USA-Mississippi-Lawrence
USA;USA-Mississippi-Leake
USA;USA-Mississippi-Lee
USA;USA-Mississippi-Leflore
USA;USA-Mississippi-Lincoln
USA;USA-Mississippi-Lowndes
USA;USA-Mississippi-Madison
USA;USA-Mississippi-Marion
USA;USA-Mississippi-Marshall
USA;USA-Mississippi-Monroe
USA;USA-Mississippi-Montgomery
USA;USA-Mississippi-Neshoba
USA;USA-Mississippi-Newton
USA;USA-Mississippi-Noxubee
USA;USA-Mississippi-Oktibbeha
USA;USA-Mississippi-Panola
USA;USA-Mississippi-Pearl-River
USA;USA-Mississippi-Perry
USA;USA-Mississippi-Pike
USA;USA-Mississippi-Pontotoc
USA;USA-Mississippi-Prentiss
USA;USA-Mississippi-Quitman
USA;USA-Mississippi-Rankin
USA;USA-Mississippi-Scott
USA;USA-Mississippi-Sharkey
USA;USA-Mississippi-Simpson
USA;USA-Mississippi-Smith
USA;USA-Mississippi-Stone
USA;USA-Mississippi-Sunflower
USA;USA-Mississippi-Tallahatchie
USA;USA-Mississippi-Tate
USA;USA-Mississippi-Tippah
USA;USA-Mississippi-Tishomingo
USA;USA-Mississippi-Tunica
USA;USA-Mississippi-Union
USA;USA-Mississippi-Walthall
USA;USA-Mississippi-Warren
USA;USA-Mississippi-Washington
USA;USA-Mississippi-Wayne
USA;USA-Mississippi-Webster
USA;USA-Mississippi-Wilkinson
USA;USA-Mississippi-Winston
USA;USA-Mississippi-Yalobusha
USA;USA-Mississippi-Yazoo
USA;USA-Missouri-Adair
USA;USA-Missouri-Andrew
USA;USA-Missouri-Atchison
USA;USA-Missouri-Audrain
USA;USA-Missouri-Barry
USA;USA-Missouri-Barton
USA;USA-Missouri-Bates
USA;USA-Missouri-Benton
USA;USA-Missouri-Bollinger
USA;USA-Missouri-Boone
USA;USA-Missouri-Buchanan
USA;USA-Missouri-Butler
USA;USA-Missouri-Caldwell
USA;USA-Missouri-Callaway
USA;USA-Missouri-Camden
USA;USA-Missouri-Cape-Girardeau
USA;USA-Missouri-Carroll
USA;USA-Missouri-Carter
USA;USA-Missouri-Cass
USA;USA-Missouri-Cedar
USA;USA-Missouri-Chariton
USA;USA-Missouri-Christian
USA;USA-Missouri-Clark
USA;USA-Missouri-Clay
USA;USA-Missouri-Clinton
USA;USA-Missouri-Cole
USA;USA-Missouri-Cooper
USA;USA-Missouri-Crawford
USA;USA-Missouri-Dade
USA;USA-Missouri-Dallas
USA;USA-Missouri-Daviess
USA;USA-Missouri-DeKalb
USA;USA-Missouri-Dent
USA;USA-Missouri-Douglas
USA;USA-Missouri-Dunklin
USA;USA-Missouri-Franklin
USA;USA-Missouri-Gasconade
USA;USA-Missouri-Gentry
USA;USA-Missouri-Greene
USA;USA-Missouri-Grundy
USA;USA-Missouri-Harrison
USA;USA-Missouri-Henry
USA;USA-Missouri-Hickory
USA;USA-Missouri-Holt
USA;USA-Missouri-Howard
USA;USA-Missouri-Howell
USA;USA-Missouri-Iron
USA;USA-Missouri-Jackson
USA;USA-Missouri-Jasper
USA;USA-Missouri-Jefferson
USA;USA-Missouri-Johnson
USA;USA-Missouri-Kansas-City
USA;USA-Missouri-Knox
USA;USA-Missouri-Laclede
USA;USA-Missouri-Lafayette
USA;USA-Missouri-Lawrence
USA;USA-Missouri-Lewis
USA;USA-Missouri-Lincoln
USA;USA-Missouri-Linn
USA;USA-Missouri-Livingston
USA;USA-Missouri-Macon
USA;USA-Missouri-Madison
USA;USA-Missouri-Maries
USA;USA-Missouri-Marion
USA;USA-Missouri-McDonald
USA;USA-Missouri-Mercer
USA;USA-Missouri-Miller
USA;USA-Missouri-Mississippi
USA;USA-Missouri-Moniteau
USA;USA-Missouri-Monroe
USA;USA-Missouri-Montgomery
USA;USA-Missouri-Morgan
USA;USA-Missouri-New-Madrid
USA;USA-Missouri-Newton
USA;USA-Missouri-Nodaway
USA;USA-Missouri-Oregon
USA;USA-Missouri-Osage
USA;USA-Missouri-Ozark
USA;USA-Missouri-Pemiscot
USA;USA-Missouri-Perry
USA;USA-Missouri-Pettis
USA;USA-Missouri-Phelps
USA;USA-Missouri-Pike
USA;USA-Missouri-Platte
USA;USA-Missouri-Polk
USA;USA-Missouri-Pulaski
USA;USA-Missouri-Putnam
USA;USA-Missouri-Ralls
USA;USA-Missouri-Randolph
USA;USA-Missouri-Ray
USA;USA-Missouri-Reynolds
USA;USA-Missouri-Ripley
USA;USA-Missouri-Saline
USA;USA-Missouri-Schuyler
USA;USA-Missouri-Scotland
USA;USA-Missouri-Scott
USA;USA-Missouri-Shannon
USA;USA-Missouri-Shelby
USA;USA-Missouri-St.-Charles
USA;USA-Missouri-St.-Clair
USA;USA-Missouri-St.-Francois
USA;USA-Missouri-St.-Louis
USA;USA-Missouri-St.-Louis-City
USA;USA-Missouri-Ste.-Genevieve
USA;USA-Missouri-Stoddard
USA;USA-Missouri-Stone
USA;USA-Missouri-Sullivan
USA;USA-Missouri-Taney
USA;USA-Missouri-Texas
USA;USA-Missouri-Vernon
USA;USA-Missouri-Warren
USA;USA-Missouri-Washington
USA;USA-Missouri-Wayne
USA;USA-Missouri-Webster
USA;USA-Missouri-Worth
USA;USA-Missouri-Wright
USA;USA-Montana-Beaverhead
USA;USA-Montana-Big-Horn
USA;USA-Montana-Blaine
USA;USA-Montana-Broadwater
USA;USA-Montana-Carbon
USA;USA-Montana-Carter
USA;USA-Montana-Cascade
USA;USA-Montana-Chouteau
USA;USA-Montana-Custer
USA;USA-Montana-Daniels
USA;USA-Montana-Dawson
USA;USA-Montana-Deer-Lodge
USA;USA-Montana-Fallon
USA;USA-Montana-Fergus
USA;USA-Montana-Flathead
USA;USA-Montana-Gallatin
USA;USA-Montana-Garfield
USA;USA-Montana-Glacier
USA;USA-Montana-Golden-Valley
USA;USA-Montana-Granite
USA;USA-Montana-Hill
USA;USA-Montana-Jefferson
USA;USA-Montana-Judith-Basin
USA;USA-Montana-Lake
USA;USA-Montana-Lewis-and-Clark
USA;USA-Montana-Liberty
USA;USA-Montana-Lincoln
USA;USA-Montana-Madison
USA;USA-Montana-McCone
USA;USA-Montana-Meagher
USA;USA-Montana-Mineral
USA;USA-Montana-Missoula
USA;USA-Montana-Musselshell
USA;USA-Montana-Park
USA;USA-Montana-Petroleum
USA;USA-Montana-Phillips
USA;USA-Montana-Pondera
USA;USA-Montana-Powder-River
USA;USA-Montana-Powell
USA;USA-Montana-Prairie
USA;USA-Montana-Ravalli
USA;USA-Montana-Richland
USA;USA-Montana-Roosevelt
USA;USA-Montana-Rosebud
USA;USA-Montana-Sanders
USA;USA-Montana-Sheridan
USA;USA-Montana-Silver-Bow
USA;USA-Montana-Stillwater
USA;USA-Montana-Sweet-Grass
USA;USA-Montana-Teton
USA;USA-Montana-Toole
USA;USA-Montana-Treasure
USA;USA-Montana-Valley
USA;USA-Montana-Wheatland
USA;USA-Montana-Wibaux
USA;USA-Montana-Yellowstone
USA;USA-Nebraska-Adams
USA;USA-Nebraska-Antelope
USA;USA-Nebraska-Arthur
USA;USA-Nebraska-Banner
USA;USA-Nebraska-Blaine
USA;USA-Nebraska-Boone
USA;USA-Nebraska-Box-Butte
USA;USA-Nebraska-Boyd
USA;USA-Nebraska-Brown
USA;USA-Nebraska-Buffalo
USA;USA-Nebraska-Burt
USA;USA-Nebraska-Butler
USA;USA-Nebraska-Cass
USA;USA-Nebraska-Cedar
USA;USA-Nebraska-Chase
USA;USA-Nebraska-Cherry
USA;USA-Nebraska-Cheyenne
USA;USA-Nebraska-Clay
USA;USA-Nebraska-Colfax
USA;USA-Nebraska-Cuming
USA;USA-Nebraska-Custer
USA;USA-Nebraska-Dakota
USA;USA-Nebraska-Dawes
USA;USA-Nebraska-Dawson
USA;USA-Nebraska-Deuel
USA;USA-Nebraska-Dixon
USA;USA-Nebraska-Dodge
USA;USA-Nebraska-Douglas
USA;USA-Nebraska-Dundy
USA;USA-Nebraska-Fillmore
USA;USA-Nebraska-Franklin
USA;USA-Nebraska-Frontier
USA;USA-Nebraska-Furnas
USA;USA-Nebraska-Gage
USA;USA-Nebraska-Garden
USA;USA-Nebraska-Garfield
USA;USA-Nebraska-Gosper
USA;USA-Nebraska-Grant
USA;USA-Nebraska-Greeley
USA;USA-Nebraska-Hall
USA;USA-Nebraska-Hamilton
USA;USA-Nebraska-Harlan
USA;USA-Nebraska-Hayes
USA;USA-Nebraska-Hitchcock
USA;USA-Nebraska-Holt
USA;USA-Nebraska-Hooker
USA;USA-Nebraska-Howard
USA;USA-Nebraska-Jefferson
USA;USA-Nebraska-Johnson
USA;USA-Nebraska-Kearney
USA;USA-Nebraska-Keith
USA;USA-Nebraska-Keya-Paha
USA;USA-Nebraska-Kimball
USA;USA-Nebraska-Knox
USA;USA-Nebraska-Lancaster
USA;USA-Nebraska-Lincoln
USA;USA-Nebraska-Logan
USA;USA-Nebraska-Loup
USA;USA-Nebraska-Madison
USA;USA-Nebraska-McPherson
USA;USA-Nebraska-Merrick
USA;USA-Nebraska-Morrill
USA;USA-Nebraska-Nance
USA;USA-Nebraska-Nemaha
USA;USA-Nebraska-Nuckolls
USA;USA-Nebraska-Otoe
USA;USA-Nebraska-Pawnee
USA;USA-Nebraska-Perkins
USA;USA-Nebraska-Phelps
USA;USA-Nebraska-Pierce
USA;USA-Nebraska-Platte
USA;USA-Nebraska-Polk
USA;USA-Nebraska-Red-Willow
USA;USA-Nebraska-Richardson
USA;USA-Nebraska-Rock
USA;USA-Nebraska-Saline
USA;USA-Nebraska-Sarpy
USA;USA-Nebraska-Saunders
USA;USA-Nebraska-Scotts-Bluff
USA;USA-Nebraska-Seward
USA;USA-Nebraska-Sheridan
USA;USA-Nebraska-Sherman
USA;USA-Nebraska-Sioux
USA;USA-Nebraska-Stanton
USA;USA-Nebraska-Thayer
USA;USA-Nebraska-Thomas
USA;USA-Nebraska-Thurston
USA;USA-Nebraska-Valley
USA;USA-Nebraska-Washington
USA;USA-Nebraska-Wayne
USA;USA-Nebraska-Webster
USA;USA-Nebraska-Wheeler
USA;USA-Nebraska-York
USA;USA-Nevada-Carson-City
USA;USA-Nevada-Churchill
USA;USA-Nevada-Clark
USA;USA-Nevada-Douglas
USA;USA-Nevada-Elko
USA;USA-Nevada-Esmeralda
USA;USA-Nevada-Eureka
USA;USA-Nevada-Humboldt
USA;USA-Nevada-Lander
USA;USA-Nevada-Lincoln
USA;USA-Nevada-Lyon
USA;USA-Nevada-Mineral
USA;USA-Nevada-Nye
USA;USA-Nevada-Pershing
USA;USA-Nevada-Storey
USA;USA-Nevada-Washoe
USA;USA-Nevada-White-Pine
USA;USA-New-Hampshire-Belknap
USA;USA-New-Hampshire-Carroll
USA;USA-New-Hampshire-Cheshire
USA;USA-New-Hampshire-Coos
USA;USA-New-Hampshire-Grafton
USA;USA-New-Hampshire-Hillsborough
USA;USA-New-Hampshire-Merrimack
USA;USA-New-Hampshire-Rockingham
USA;USA-New-Hampshire-Strafford
USA;USA-New-Hampshire-Sullivan
USA;USA-New-Jersey-Atlantic
USA;USA-New-Jersey-Bergen
USA;USA-New-Jersey-Burlington
USA;USA-New-Jersey-Camden
USA;USA-New-Jersey-Cape-May
USA;USA-New-Jersey-Cumberland
USA;USA-New-Jersey-Essex
USA;USA-New-Jersey-Gloucester
USA;USA-New-Jersey-Hudson
USA;USA-New-Jersey-Hunterdon
USA;USA-New-Jersey-Mercer
USA;USA-New-Jersey-Middlesex
USA;USA-New-Jersey-Monmouth
USA;USA-New-Jersey-Morris
USA;USA-New-Jersey-Ocean
USA;USA-New-Jersey-Passaic
USA;USA-New-Jersey-Salem
USA;USA-New-Jersey-Somerset
USA;USA-New-Jersey-Sussex
USA;USA-New-Jersey-Union
USA;USA-New-Jersey-Warren
USA;USA-New-Mexico-Bernalillo
USA;USA-New-Mexico-Catron
USA;USA-New-Mexico-Chaves
USA;USA-New-Mexico-Cibola
USA;USA-New-Mexico-Colfax
USA;USA-New-Mexico-Curry
USA;USA-New-Mexico-De-Baca
USA;USA-New-Mexico-Dona-Ana
USA;USA-New-Mexico-Eddy
USA;USA-New-Mexico-Grant
USA;USA-New-Mexico-Guadalupe
USA;USA-New-Mexico-Harding
USA;USA-New-Mexico-Hidalgo
USA;USA-New-Mexico-Lea
USA;USA-New-Mexico-Lincoln
USA;USA-New-Mexico-Los-Alamos
USA;USA-New-Mexico-Luna
USA;USA-New-Mexico-McKinley
USA;USA-New-Mexico-Mora
USA;USA-New-Mexico-Otero
USA;USA-New-Mexico-Quay
USA;USA-New-Mexico-Rio-Arriba
USA;USA-New-Mexico-Roosevelt
USA;USA-New-Mexico-San-Juan
USA;USA-New-Mexico-San-Miguel
USA;USA-New-Mexico-Sandoval
USA;USA-New-Mexico-Santa-Fe
USA;USA-New-Mexico-Sierra
USA;USA-New-Mexico-Socorro
USA;USA-New-Mexico-Taos
USA;USA-New-Mexico-Torrance
USA;USA-New-Mexico-Union
USA;USA-New-Mexico-Valencia
USA;USA-New-York-Albany
USA;USA-New-York-Allegany
USA;USA-New-York-Bronx
USA;USA-New-York-Broome
USA;USA-New-York-Cattaraugus
USA;USA-New-York-Cayuga
USA;USA-New-York-Chautauqua
USA;USA-New-York-Chemung
USA;USA-New-York-Chenango
USA;USA-New-York-Clinton
USA;USA-New-York-Columbia
USA;USA-New-York-Cortland
USA;USA-New-York-Delaware
USA;USA-New-York-Dutchess
USA;USA-New-York-Erie
USA;USA-New-York-Essex
USA;USA-New-York-Franklin
USA;USA-New-York-Fulton
USA;USA-New-York-Genesee
USA;USA-New-York-Greene
USA;USA-New-York-Hamilton
USA;USA-New-York-Herkimer
USA;USA-New-York-Jefferson
USA;USA-New-York-Kings
USA;USA-New-York-Lewis
USA;USA-New-York-Livingston
USA;USA-New-York-Madison
USA;USA-New-York-Monroe
USA;USA-New-York-Montgomery
USA;USA-New-York-Nassau
USA;USA-New-York-New-York
USA;USA-New-York-Niagara
USA;USA-New-York-Oneida
USA;USA-New-York-Onondaga
USA;USA-New-York-Ontario
USA;USA-New-York-Orange
USA;USA-New-York-Orleans
USA;USA-New-York-Oswego
USA;USA-New-York-Otsego
USA;USA-New-York-Putnam
USA;USA-New-York-Queens
USA;USA-New-York-Rensselaer
USA;USA-New-York-Richmond
USA;USA-New-York-Rockland
USA;USA-New-York-Saratoga
USA;USA-New-York-Schenectady
USA;USA-New-York-Schoharie
USA;USA-New-York-Schuyler
USA;USA-New-York-Seneca
USA;USA-New-York-St.-Lawrence
USA;USA-New-York-Steuben
USA;USA-New-York-Suffolk
USA;USA-New-York-Sullivan
USA;USA-New-York-Tioga
USA;USA-New-York-Tompkins
USA;USA-New-York-Ulster
USA;USA-New-York-Warren
USA;USA-New-York-Washington
USA;USA-New-York-Wayne
USA;USA-New-York-Westchester
USA;USA-New-York-Wyoming
USA;USA-New-York-Yates
USA;USA-North-Carolina-Alamance
USA;USA-North-Carolina-Alexander
USA;USA-North-Carolina-Alleghany
USA;USA-North-Carolina-Anson
USA;USA-North-Carolina-Ashe
USA;USA-North-Carolina-Avery
USA;USA-North-Carolina-Beaufort
USA;USA-North-Carolina-Bertie
USA;USA-North-Carolina-Bladen
USA;USA-North-Carolina-Brunswick
USA;USA-North-Carolina-Buncombe
USA;USA-North-Carolina-Burke
USA;USA-North-Carolina-Cabarrus
USA;USA-North-Carolina-Caldwell
USA;USA-North-Carolina-Camden
USA;USA-North-Carolina-Carteret
USA;USA-North-Carolina-Caswell
USA;USA-North-Carolina-Catawba
USA;USA-North-Carolina-Chatham
USA;USA-North-Carolina-Cherokee
USA;USA-North-Carolina-Chowan
USA;USA-North-Carolina-Clay
USA;USA-North-Carolina-Cleveland
USA;USA-North-Carolina-Columbus
USA;USA-North-Carolina-Craven
USA;USA-North-Carolina-Cumberland
USA;USA-North-Carolina-Currituck
USA;USA-North-Carolina-Dare
USA;USA-North-Carolina-Davidson
USA;USA-North-Carolina-Davie
USA;USA-North-Carolina-Duplin
USA;USA-North-Carolina-Durham
USA;USA-North-Carolina-Edgecombe
USA;USA-North-Carolina-Forsyth
USA;USA-North-Carolina-Franklin
USA;USA-North-Carolina-Gaston
USA;USA-North-Carolina-Gates
USA;USA-North-Carolina-Graham
USA;USA-North-Carolina-Granville
USA;USA-North-Carolina-Greene
USA;USA-North-Carolina-Guilford
USA;USA-North-Carolina-Halifax
USA;USA-North-Carolina-Harnett
USA;USA-North-Carolina-Haywood
USA;USA-North-Carolina-Henderson
USA;USA-North-Carolina-Hertford
USA;USA-North-Carolina-Hoke
USA;USA-North-Carolina-Hyde
USA;USA-North-Carolina-Iredell
USA;USA-North-Carolina-Jackson
USA;USA-North-Carolina-Johnston
USA;USA-North-Carolina-Jones
USA;USA-North-Carolina-Lee
USA;USA-North-Carolina-Lenoir
USA;USA-North-Carolina-Lincoln
USA;USA-North-Carolina-Macon
USA;USA-North-Carolina-Madison
USA;USA-North-Carolina-Martin
USA;USA-North-Carolina-McDowell
USA;USA-North-Carolina-Mecklenburg
USA;USA-North-Carolina-Mitchell
USA;USA-North-Carolina-Montgomery
USA;USA-North-Carolina-Moore
USA;USA-North-Carolina-Nash
USA;USA-North-Carolina-New-Hanover
USA;USA-North-Carolina-Northampton
USA;USA-North-Carolina-Onslow
USA;USA-North-Carolina-Orange
USA;USA-North-Carolina-Pamlico
USA;USA-North-Carolina-Pasquotank
USA;USA-North-Carolina-Pender
USA;USA-North-Carolina-Perquimans
USA;USA-North-Carolina-Person
USA;USA-North-Carolina-Pitt
USA;USA-North-Carolina-Polk
USA;USA-North-Carolina-Randolph
USA;USA-North-Carolina-Richmond
USA;USA-North-Carolina-Robeson
USA;USA-North-Carolina-Rockingham
USA;USA-North-Carolina-Rowan
USA;USA-North-Carolina-Rutherford
USA;USA-North-Carolina-Sampson
USA;USA-North-Carolina-Scotland
USA;USA-North-Carolina-Stanly
USA;USA-North-Carolina-Stokes
USA;USA-North-Carolina-Surry
USA;USA-North-Carolina-Swain
USA;USA-North-Carolina-Transylvania
USA;USA-North-Carolina-Tyrrell
USA;USA-North-Carolina-Union
USA;USA-North-Carolina-Vance
USA;USA-North-Carolina-Wake
USA;USA-North-Carolina-Warren
USA;USA-North-Carolina-Washington
USA;USA-North-Carolina-Watauga
USA;USA-North-Carolina-Wayne
USA;USA-North-Carolina-Wilkes
USA;USA-North-Carolina-Wilson
USA;USA-North-Carolina-Yadkin
USA;USA-North-Carolina-Yancey
USA;USA-North-Dakota-Adams
USA;USA-North-Dakota-Barnes
USA;USA-North-Dakota-Benson
USA;USA-North-Dakota-Billings
USA;USA-North-Dakota-Bottineau
USA;USA-North-Dakota-Bowman
USA;USA-North-Dakota-Burke
USA;USA-North-Dakota-Burleigh
USA;USA-North-Dakota-Cass
USA;USA-North-Dakota-Cavalier
USA;USA-North-Dakota-Dickey
USA;USA-North-Dakota-Divide
USA;USA-North-Dakota-Dunn
USA;USA-North-Dakota-Eddy
